NÚMERO DE TICKET;ITEM;IDESTILO;ESTILO;FECHA DE VENTA;CANTIDAD;IDTAMAÑO;TAMAÑO;PRECIO DE LISTA;PRECIO DE VENTA;COSTO UNITARIO;TIPO DE CALZADO;IDLOCAL;LOCAL;TIPO DE LOCAL;IDCIUDAD;CIUDAD;ESTADO;PAÍS;MONTO VENDIDO;COSTO DE VENTA;UTILIDAD
76026;1;D002;TANGERINE;07/08/2021;4;22M;22 Y MEDIO; $1.328,00 ; $1.221,00 ; $386,00 ;DAMA;17;CRUZ DEL SUR;POPULAR;PUE;PUEBLA;PUEBLA;MÉXICO; $4.884,00 ; $1.544,00 ; $3.340,00 
76033;1;C003;CONFORT NEW YORK;07/08/2021;1;18N;18 NORMAL; $1.681,00 ; $1.681,00 ; $396,00 ;CABALLERO;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.681,00 ; $396,00 ; $1.285,00 
76069;1;D002;TANGERINE;07/08/2021;1;18M;18 Y MEDIO; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
76071;1;S003;ULTRA-ALIVE;07/08/2021;1;25M;25 Y MEDIO; $1.738,00 ; $1.738,00 ; $388,00 ;DEPORTIVO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.738,00 ; $388,00 ; $1.350,00 
76084;1;D005;SERENA STORM;08/08/2021;1;19N;19 NORMAL; $1.865,00 ; $1.865,00 ; $459,00 ;DAMA;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.865,00 ; $459,00 ; $1.406,00 
76117;1;C001;COMFORT VERONA;08/08/2021;1;28M;28 Y MEDIO; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
76125;1;D006;COLORFUL SPRING;08/08/2021;4;24M;24 Y MEDIO; $1.333,00 ; $1.333,00 ; $380,00 ;DAMA;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $5.332,00 ; $1.520,00 ; $3.812,00 
76128;1;D004;PANAMA;08/08/2021;1;19N;19 NORMAL; $1.591,00 ; $1.591,00 ; $421,00 ;DAMA;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.591,00 ; $421,00 ; $1.170,00 
76140;1;D006;COLORFUL SPRING;08/08/2021;1;18M;18 Y MEDIO; $1.333,00 ; $1.333,00 ; $380,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.333,00 ; $380,00 ; $953,00 
76156;1;U001;RELAX UNIVERSE;08/08/2021;1;27N;27 NORMAL; $900,00 ; $900,00 ; $424,00 ;UNISEX;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $900,00 ; $424,00 ; $476,00 
76181;1;D001;SPLEND MARNA;08/08/2021;1;21M;21 Y MEDIO; $1.361,00 ; $1.361,00 ; $397,00 ;DAMA;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.361,00 ; $397,00 ; $964,00 
76256;1;C003;CONFORT NEW YORK;08/08/2021;1;29M;29 Y MEDIO; $1.866,00 ; $1.866,00 ; $396,00 ;CABALLERO;9;PEDREGAL;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.866,00 ; $396,00 ; $1.470,00 
76257;1;D004;PANAMA;08/08/2021;1;25M;25 Y MEDIO; $1.591,00 ; $1.447,00 ; $421,00 ;DAMA;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.447,00 ; $421,00 ; $1.026,00 
76274;1;D002;TANGERINE;08/08/2021;1;27N;27 NORMAL; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
76284;1;S002;CITUAN;09/08/2021;1;22M;22 Y MEDIO; $1.862,00 ; $1.862,00 ; $394,00 ;DEPORTIVO;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.862,00 ; $394,00 ; $1.468,00 
76306;1;D005;SERENA STORM;09/08/2021;1;22N;22 NORMAL; $1.865,00 ; $1.865,00 ; $459,00 ;DAMA;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.865,00 ; $459,00 ; $1.406,00 
76307;1;C002;CONFORT MILAN;09/08/2021;1;29N;29 NORMAL; $1.844,00 ; $1.844,00 ; $420,00 ;CABALLERO;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.844,00 ; $420,00 ; $1.424,00 
76351;1;D003;MERLE POINT;09/08/2021;3;24M;24 Y MEDIO; $1.357,00 ; $1.221,00 ; $442,00 ;DAMA;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $3.663,00 ; $1.326,00 ; $2.337,00 
76360;1;D002;TANGERINE;09/08/2021;1;21N;21 NORMAL; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
76369;1;D002;TANGERINE;09/08/2021;1;24M;24 Y MEDIO; $1.678,00 ; $1.678,00 ; $386,00 ;DAMA;3;ESFERA;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.678,00 ; $386,00 ; $1.292,00 
76379;1;D007;REFLEXION EDGE;09/08/2021;1;26N;26 NORMAL; $1.064,00 ; $1.064,00 ; $387,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.064,00 ; $387,00 ; $677,00 
76389;1;U002;MINIMAL ECHO;09/08/2021;1;30N;30 NORMAL; $1.069,00 ; $1.069,00 ; $460,00 ;UNISEX;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.069,00 ; $460,00 ; $609,00 
76396;1;D006;COLORFUL SPRING;09/08/2021;1;23M;23 Y MEDIO; $1.440,00 ; $1.440,00 ; $380,00 ;DAMA;3;ESFERA;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.440,00 ; $380,00 ; $1.060,00 
76405;1;D001;SPLEND MARNA;09/08/2021;1;19M;19 Y MEDIO; $1.361,00 ; $1.361,00 ; $397,00 ;DAMA;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.361,00 ; $397,00 ; $964,00 
76406;1;D003;MERLE POINT;09/08/2021;1;23N;23 NORMAL; $1.212,00 ; $1.212,00 ; $442,00 ;DAMA;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.212,00 ; $442,00 ; $770,00 
76412;1;C004;MIRIDIA;10/08/2021;1;28M;28 Y MEDIO; $1.153,00 ; $1.153,00 ; $392,00 ;CABALLERO;6;PERISUR;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.153,00 ; $392,00 ; $761,00 
76417;1;D003;MERLE POINT;10/08/2021;1;18M;18 Y MEDIO; $1.212,00 ; $1.212,00 ; $442,00 ;DAMA;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.212,00 ; $442,00 ; $770,00 
76454;1;C001;COMFORT VERONA;10/08/2021;1;18M;18 Y MEDIO; $1.507,00 ; $1.371,00 ; $393,00 ;CABALLERO;14;PABELLON;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.371,00 ; $393,00 ; $978,00 
76457;1;D007;REFLEXION EDGE;10/08/2021;1;19M;19 Y MEDIO; $947,00 ; $947,00 ; $387,00 ;DAMA;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $947,00 ; $387,00 ; $560,00 
76472;1;D005;SERENA STORM;10/08/2021;1;27M;27 Y MEDIO; $1.865,00 ; $1.865,00 ; $459,00 ;DAMA;7;UNIVERSIDAD;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.865,00 ; $459,00 ; $1.406,00 
76474;1;C004;MIRIDIA;10/08/2021;1;30N;30 NORMAL; $1.048,00 ; $1.048,00 ; $392,00 ;CABALLERO;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.048,00 ; $392,00 ; $656,00 
76479;1;D002;TANGERINE;10/08/2021;1;26N;26 NORMAL; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
76503;1;D002;TANGERINE;10/08/2021;1;20N;20 NORMAL; $1.328,00 ; $1.328,00 ; $386,00 ;DAMA;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.328,00 ; $386,00 ; $942,00 
76509;1;D002;TANGERINE;10/08/2021;1;23N;23 NORMAL; $1.328,00 ; $1.328,00 ; $386,00 ;DAMA;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.328,00 ; $386,00 ; $942,00 
76510;1;U002;MINIMAL ECHO;10/08/2021;1;19N;19 NORMAL; $1.144,00 ; $1.144,00 ; $460,00 ;UNISEX;9;PEDREGAL;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.144,00 ; $460,00 ; $684,00 
76560;1;U001;RELAX UNIVERSE;11/08/2021;1;30M;30 Y MEDIO; $1.026,00 ; $1.026,00 ; $424,00 ;UNISEX;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.026,00 ; $424,00 ; $602,00 
76561;1;C004;MIRIDIA;11/08/2021;1;24N;24 NORMAL; $1.048,00 ; $1.048,00 ; $392,00 ;CABALLERO;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.048,00 ; $392,00 ; $656,00 
76578;1;D002;TANGERINE;11/08/2021;1;21M;21 Y MEDIO; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
76583;1;D005;SERENA STORM;11/08/2021;3;18M;18 Y MEDIO; $2.033,00 ; $2.033,00 ; $459,00 ;DAMA;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $6.099,00 ; $1.377,00 ; $4.722,00 
76585;1;S003;ULTRA-ALIVE;11/08/2021;1;27N;27 NORMAL; $1.999,00 ; $1.999,00 ; $388,00 ;DEPORTIVO;6;PERISUR;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.999,00 ; $388,00 ; $1.611,00 
76602;1;D004;PANAMA;11/08/2021;1;21M;21 Y MEDIO; $1.830,00 ; $1.830,00 ; $421,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.830,00 ; $421,00 ; $1.409,00 
76604;1;S003;ULTRA-ALIVE;11/08/2021;1;30M;30 Y MEDIO; $1.999,00 ; $1.999,00 ; $388,00 ;DEPORTIVO;9;PEDREGAL;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.999,00 ; $388,00 ; $1.611,00 
76624;1;C001;COMFORT VERONA;11/08/2021;1;22M;22 Y MEDIO; $1.311,00 ; $1.311,00 ; $393,00 ;CABALLERO;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.311,00 ; $393,00 ; $918,00 
76631;1;C004;MIRIDIA;11/08/2021;1;22N;22 NORMAL; $901,00 ; $901,00 ; $392,00 ;CABALLERO;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $901,00 ; $392,00 ; $509,00 
76632;1;C002;CONFORT MILAN;11/08/2021;1;24N;24 NORMAL; $1.660,00 ; $1.660,00 ; $420,00 ;CABALLERO;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.660,00 ; $420,00 ; $1.240,00 
76642;1;U002;MINIMAL ECHO;11/08/2021;1;30N;30 NORMAL; $1.144,00 ; $1.144,00 ; $460,00 ;UNISEX;6;PERISUR;PREMIUM;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.144,00 ; $460,00 ; $684,00 
76647;1;S003;ULTRA-ALIVE;11/08/2021;1;28M;28 Y MEDIO; $1.738,00 ; $1.738,00 ; $388,00 ;DEPORTIVO;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.738,00 ; $388,00 ; $1.350,00 
76658;1;U001;RELAX UNIVERSE;12/08/2021;1;30M;30 Y MEDIO; $900,00 ; $900,00 ; $424,00 ;UNISEX;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $900,00 ; $424,00 ; $476,00 
76670;1;D007;REFLEXION EDGE;12/08/2021;1;24N;24 NORMAL; $947,00 ; $947,00 ; $387,00 ;DAMA;12;ERMITA;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $947,00 ; $387,00 ; $560,00 
76679;1;U001;RELAX UNIVERSE;12/08/2021;1;27N;27 NORMAL; $900,00 ; $900,00 ; $424,00 ;UNISEX;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $900,00 ; $424,00 ; $476,00 
76697;1;C001;COMFORT VERONA;12/08/2021;1;22M;22 Y MEDIO; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
76699;1;D003;MERLE POINT;12/08/2021;1;27N;27 NORMAL; $1.212,00 ; $1.212,00 ; $442,00 ;DAMA;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.212,00 ; $442,00 ; $770,00 
76709;1;C004;MIRIDIA;12/08/2021;1;28N;28 NORMAL; $1.048,00 ; $1.048,00 ; $392,00 ;CABALLERO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.048,00 ; $392,00 ; $656,00 
76729;1;S003;ULTRA-ALIVE;12/08/2021;3;23M;23 Y MEDIO; $1.529,00 ; $1.529,00 ; $388,00 ;DEPORTIVO;17;CRUZ DEL SUR;POPULAR;PUE;PUEBLA;PUEBLA;MÉXICO; $4.587,00 ; $1.164,00 ; $3.423,00 
76733;1;D001;SPLEND MARNA;12/08/2021;1;19M;19 Y MEDIO; $1.272,00 ; $1.272,00 ; $397,00 ;DAMA;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.272,00 ; $397,00 ; $875,00 
76754;1;C001;COMFORT VERONA;13/08/2021;2;21M;21 Y MEDIO; $1.311,00 ; $1.311,00 ; $393,00 ;CABALLERO;17;CRUZ DEL SUR;POPULAR;PUE;PUEBLA;PUEBLA;MÉXICO; $2.622,00 ; $786,00 ; $1.836,00 
76760;1;D007;REFLEXION EDGE;13/08/2021;1;21N;21 NORMAL; $1.064,00 ; $1.064,00 ; $387,00 ;DAMA;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.064,00 ; $387,00 ; $677,00 
76783;1;C002;CONFORT MILAN;13/08/2021;1;28N;28 NORMAL; $1.660,00 ; $1.660,00 ; $420,00 ;CABALLERO;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.660,00 ; $420,00 ; $1.240,00 
76801;1;D002;TANGERINE;13/08/2021;1;23M;23 Y MEDIO; $1.328,00 ; $1.328,00 ; $386,00 ;DAMA;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.328,00 ; $386,00 ; $942,00 
76805;1;D002;TANGERINE;13/08/2021;1;19N;19 NORMAL; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
76827;1;U001;RELAX UNIVERSE;13/08/2021;1;29M;29 Y MEDIO; $1.026,00 ; $1.026,00 ; $424,00 ;UNISEX;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.026,00 ; $424,00 ; $602,00 
76844;1;U002;MINIMAL ECHO;13/08/2021;1;30N;30 NORMAL; $1.069,00 ; $1.069,00 ; $460,00 ;UNISEX;19;ANGELOPOLIS;ESTÁNDAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.069,00 ; $460,00 ; $609,00 
76898;1;D006;COLORFUL SPRING;13/08/2021;1;21N;21 NORMAL; $1.440,00 ; $1.440,00 ; $380,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.440,00 ; $380,00 ; $1.060,00 
76902;1;D001;SPLEND MARNA;13/08/2021;1;19N;19 NORMAL; $1.272,00 ; $1.272,00 ; $397,00 ;DAMA;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.272,00 ; $397,00 ; $875,00 
76905;1;D004;PANAMA;13/08/2021;1;19N;19 NORMAL; $1.830,00 ; $1.830,00 ; $421,00 ;DAMA;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.830,00 ; $421,00 ; $1.409,00 
76918;1;C003;CONFORT NEW YORK;13/08/2021;3;27M;27 Y MEDIO; $1.681,00 ; $1.681,00 ; $396,00 ;CABALLERO;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $5.043,00 ; $1.188,00 ; $3.855,00 
76925;1;C001;COMFORT VERONA;14/08/2021;1;28N;28 NORMAL; $1.296,00 ; $1.296,00 ; $393,00 ;CABALLERO;1;NUEVO SUR;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.296,00 ; $393,00 ; $903,00 
76935;1;S002;CITUAN;14/08/2021;1;20M;20 Y MEDIO; $1.862,00 ; $1.862,00 ; $394,00 ;DEPORTIVO;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.862,00 ; $394,00 ; $1.468,00 
76941;1;D007;REFLEXION EDGE;14/08/2021;1;18N;18 NORMAL; $1.064,00 ; $978,00 ; $387,00 ;DAMA;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $978,00 ; $387,00 ; $591,00 
76943;1;D005;SERENA STORM;14/08/2021;1;19M;19 Y MEDIO; $2.033,00 ; $2.033,00 ; $459,00 ;DAMA;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $2.033,00 ; $459,00 ; $1.574,00 
76975;1;D003;MERLE POINT;14/08/2021;4;25M;25 Y MEDIO; $1.357,00 ; $1.357,00 ; $442,00 ;DAMA;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $5.428,00 ; $1.768,00 ; $3.660,00 
76994;1;D003;MERLE POINT;14/08/2021;2;22M;22 Y MEDIO; $1.212,00 ; $1.212,00 ; $442,00 ;DAMA;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $2.424,00 ; $884,00 ; $1.540,00 
77009;1;D007;REFLEXION EDGE;14/08/2021;1;18N;18 NORMAL; $1.064,00 ; $968,00 ; $387,00 ;DAMA;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $968,00 ; $387,00 ; $581,00 
77017;1;D004;PANAMA;14/08/2021;1;18N;18 NORMAL; $1.448,00 ; $1.448,00 ; $421,00 ;DAMA;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.448,00 ; $421,00 ; $1.027,00 
77034;1;C001;COMFORT VERONA;14/08/2021;1;27N;27 NORMAL; $1.296,00 ; $1.296,00 ; $393,00 ;CABALLERO;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.296,00 ; $393,00 ; $903,00 
77061;1;C001;COMFORT VERONA;15/08/2021;1;22N;22 NORMAL; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
77099;1;S001;RAPTOR;15/08/2021;4;29N;29 NORMAL; $1.621,00 ; $1.621,00 ; $434,00 ;DEPORTIVO;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $6.484,00 ; $1.736,00 ; $4.748,00 
77107;1;C001;COMFORT VERONA;15/08/2021;4;19M;19 Y MEDIO; $1.311,00 ; $1.311,00 ; $393,00 ;CABALLERO;11;ARAGON;POPULAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $5.244,00 ; $1.572,00 ; $3.672,00 
77188;1;D001;SPLEND MARNA;15/08/2021;4;22N;22 NORMAL; $1.272,00 ; $1.272,00 ; $397,00 ;DAMA;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $5.088,00 ; $1.588,00 ; $3.500,00 
77208;1;C003;CONFORT NEW YORK;15/08/2021;1;30M;30 Y MEDIO; $1.681,00 ; $1.681,00 ; $396,00 ;CABALLERO;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.681,00 ; $396,00 ; $1.285,00 
77217;1;S001;RAPTOR;15/08/2021;1;21M;21 Y MEDIO; $1.799,00 ; $1.799,00 ; $434,00 ;DEPORTIVO;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.799,00 ; $434,00 ; $1.365,00 
77225;1;S002;CITUAN;16/08/2021;1;18M;18 Y MEDIO; $1.583,00 ; $1.583,00 ; $394,00 ;DEPORTIVO;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.583,00 ; $394,00 ; $1.189,00 
77226;1;D006;COLORFUL SPRING;16/08/2021;1;26M;26 Y MEDIO; $1.240,00 ; $1.240,00 ; $380,00 ;DAMA;17;CRUZ DEL SUR;POPULAR;PUE;PUEBLA;PUEBLA;MÉXICO; $1.240,00 ; $380,00 ; $860,00 
77229;1;C002;CONFORT MILAN;16/08/2021;1;18N;18 NORMAL; $1.844,00 ; $1.844,00 ; $420,00 ;CABALLERO;2;CITADEL;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.844,00 ; $420,00 ; $1.424,00 
77238;1;S003;ULTRA-ALIVE;16/08/2021;1;30M;30 Y MEDIO; $1.999,00 ; $1.839,00 ; $388,00 ;DEPORTIVO;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.839,00 ; $388,00 ; $1.451,00 
77243;1;U001;RELAX UNIVERSE;16/08/2021;1;28N;28 NORMAL; $1.026,00 ; $1.026,00 ; $424,00 ;UNISEX;18;LORETO;PREMIUM;PUE;PUEBLA;PUEBLA;MÉXICO; $1.026,00 ; $424,00 ; $602,00 
77245;1;C001;COMFORT VERONA;17/08/2021;1;27N;27 NORMAL; $1.507,00 ; $1.507,00 ; $393,00 ;CABALLERO;15;CENTRO MAGNO;ESTÁNDAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.507,00 ; $393,00 ; $1.114,00 
77246;1;D002;TANGERINE;17/08/2021;1;26M;26 Y MEDIO; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;5;COYOACAN;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
77279;1;D003;MERLE POINT;17/08/2021;1;27N;27 NORMAL; $1.357,00 ; $1.357,00 ; $442,00 ;DAMA;3;ESFERA;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.357,00 ; $442,00 ; $915,00 
77291;1;S002;CITUAN;17/08/2021;2;22N;22 NORMAL; $2.030,00 ; $2.030,00 ; $394,00 ;DEPORTIVO;3;ESFERA;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $4.060,00 ; $788,00 ; $3.272,00 
77293;1;D001;SPLEND MARNA;17/08/2021;1;25N;25 NORMAL; $1.361,00 ; $1.361,00 ; $397,00 ;DAMA;3;ESFERA;PREMIUM;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.361,00 ; $397,00 ; $964,00 
77307;1;D002;TANGERINE;17/08/2021;1;28N;28 NORMAL; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;10;IZCALI;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
77319;1;D007;REFLEXION EDGE;17/08/2021;1;25N;25 NORMAL; $1.064,00 ; $1.064,00 ; $387,00 ;DAMA;8;BUENAVISTA;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.064,00 ; $387,00 ; $677,00 
77323;1;D003;MERLE POINT;17/08/2021;1;25N;25 NORMAL; $1.357,00 ; $1.357,00 ; $442,00 ;DAMA;13;ANDARES;PREMIUM;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.357,00 ; $442,00 ; $915,00 
77330;1;D003;MERLE POINT;17/08/2021;1;24N;24 NORMAL; $1.212,00 ; $1.212,00 ; $442,00 ;DAMA;7;UNIVERSIDAD;ESTÁNDAR;CMX;CIUDAD DE MÉXICO;CIUDAD DE MÉXICO;MÉXICO; $1.212,00 ; $442,00 ; $770,00 
77357;1;S001;RAPTOR;17/08/2021;1;23N;23 NORMAL; $1.524,00 ; $1.402,00 ; $434,00 ;DEPORTIVO;16;TLAQUEPAQUE;POPULAR;GDL;GUADALAJARA;JALISCO;MÉXICO; $1.402,00 ; $434,00 ; $968,00 
77359;1;D002;TANGERINE;18/08/2021;1;19N;19 NORMAL; $1.459,00 ; $1.459,00 ; $386,00 ;DAMA;4;PLAZA FIESTA;ESTÁNDAR;MTY;MONTERREY;NUEVO LEÓN;MÉXICO; $1.459,00 ; $386,00 ; $1.073,00 
